"COUNTRY","Country","VARIABLE","Variable","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1995-05","May-1995","TONNEKM","Tonnes-kilometres","6","Millions",,,6.8,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1995-06","Jun-1995","TONNEKM","Tonnes-kilometres","6","Millions",,,9.1,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1995-07","Jul-1995","TONNEKM","Tonnes-kilometres","6","Millions",,,8,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1995-08","Aug-1995","TONNEKM","Tonnes-kilometres","6","Millions",,,7.1,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1995-09","Sep-1995","TONNEKM","Tonnes-kilometres","6","Millions",,,7.8,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1995-10","Oct-1995","TONNEKM","Tonnes-kilometres","6","Millions",,,8,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1995-11","Nov-1995","TONNEKM","Tonnes-kilometres","6","Millions",,,7.4,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1995-12","Dec-1995","TONNEKM","Tonnes-kilometres","6","Millions",,,3,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1996-01","Jan-1996","TONNEKM","Tonnes-kilometres","6","Millions",,,4,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1996-02","Feb-1996","TONNEKM","Tonnes-kilometres","6","Millions",,,3,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1996-03","Mar-1996","TONNEKM","Tonnes-kilometres","6","Millions",,,7,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1996-04","Apr-1996","TONNEKM","Tonnes-kilometres","6","Millions",,,7,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1996-05","May-1996","TONNEKM","Tonnes-kilometres","6","Millions",,,7,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1996-06","Jun-1996","TONNEKM","Tonnes-kilometres","6","Millions",,,8,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1996-07","Jul-1996","TONNEKM","Tonnes-kilometres","6","Millions",,,7,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1996-08","Aug-1996","TONNEKM","Tonnes-kilometres","6","Millions",,,5,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1996-09","Sep-1996","TONNEKM","Tonnes-kilometres","6","Millions",,,7,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1996-10","Oct-1996","TONNEKM","Tonnes-kilometres","6","Millions",,,8,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1996-11","Nov-1996","TONNEKM","Tonnes-kilometres","6","Millions",,,9,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1996-12","Dec-1996","TONNEKM","Tonnes-kilometres","6","Millions",,,3,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1997-01","Jan-1997","TONNEKM","Tonnes-kilometres","6","Millions",,,4,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1997-02","Feb-1997","TONNEKM","Tonnes-kilometres","6","Millions",,,5,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1997-03","Mar-1997","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1997-04","Apr-1997","TONNEKM","Tonnes-kilometres","6","Millions",,,9,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1997-05","May-1997","TONNEKM","Tonnes-kilometres","6","Millions",,,9,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1997-06","Jun-1997","TONNEKM","Tonnes-kilometres","6","Millions",,,8,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1997-07","Jul-1997","TONNEKM","Tonnes-kilometres","6","Millions",,,10,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1997-08","Aug-1997","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1997-09","Sep-1997","TONNEKM","Tonnes-kilometres","6","Millions",,,8,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1997-10","Oct-1997","TONNEKM","Tonnes-kilometres","6","Millions",,,9,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1997-11","Nov-1997","TONNEKM","Tonnes-kilometres","6","Millions",,,8,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1997-12","Dec-1997","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1998-01","Jan-1998","TONNEKM","Tonnes-kilometres","6","Millions",,,5,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1998-02","Feb-1998","TONNEKM","Tonnes-kilometres","6","Millions",,,5,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1998-03","Mar-1998","TONNEKM","Tonnes-kilometres","6","Millions",,,10,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1998-04","Apr-1998","TONNEKM","Tonnes-kilometres","6","Millions",,,8,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1998-05","May-1998","TONNEKM","Tonnes-kilometres","6","Millions",,,8,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1998-06","Jun-1998","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1998-07","Jul-1998","TONNEKM","Tonnes-kilometres","6","Millions",,,8,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1998-08","Aug-1998","TONNEKM","Tonnes-kilometres","6","Millions",,,4,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1998-09","Sep-1998","TONNEKM","Tonnes-kilometres","6","Millions",,,8,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1998-10","Oct-1998","TONNEKM","Tonnes-kilometres","6","Millions",,,11,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1998-11","Nov-1998","TONNEKM","Tonnes-kilometres","6","Millions",,,8,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1998-12","Dec-1998","TONNEKM","Tonnes-kilometres","6","Millions",,,5,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1999-01","Jan-1999","TONNEKM","Tonnes-kilometres","6","Millions",,,5,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1999-02","Feb-1999","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1999-03","Mar-1999","TONNEKM","Tonnes-kilometres","6","Millions",,,10,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1999-04","Apr-1999","TONNEKM","Tonnes-kilometres","6","Millions",,,9,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1999-05","May-1999","TONNEKM","Tonnes-kilometres","6","Millions",,,8,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1999-06","Jun-1999","TONNEKM","Tonnes-kilometres","6","Millions",,,9,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1999-07","Jul-1999","TONNEKM","Tonnes-kilometres","6","Millions",,,10,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1999-08","Aug-1999","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1999-09","Sep-1999","TONNEKM","Tonnes-kilometres","6","Millions",,,12,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1999-10","Oct-1999","TONNEKM","Tonnes-kilometres","6","Millions",,,11,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1999-11","Nov-1999","TONNEKM","Tonnes-kilometres","6","Millions",,,10,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","1999-12","Dec-1999","TONNEKM","Tonnes-kilometres","6","Millions",,,7,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2000-01","Jan-2000","TONNEKM","Tonnes-kilometres","6","Millions",,,5,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2000-02","Feb-2000","TONNEKM","Tonnes-kilometres","6","Millions",,,8,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2000-03","Mar-2000","TONNEKM","Tonnes-kilometres","6","Millions",,,9,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2000-04","Apr-2000","TONNEKM","Tonnes-kilometres","6","Millions",,,9,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2000-05","May-2000","TONNEKM","Tonnes-kilometres","6","Millions",,,12,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2000-06","Jun-2000","TONNEKM","Tonnes-kilometres","6","Millions",,,10,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2000-07","Jul-2000","TONNEKM","Tonnes-kilometres","6","Millions",,,9,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2000-08","Aug-2000","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2000-09","Sep-2000","TONNEKM","Tonnes-kilometres","6","Millions",,,8,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2000-10","Oct-2000","TONNEKM","Tonnes-kilometres","6","Millions",,,9,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2000-11","Nov-2000","TONNEKM","Tonnes-kilometres","6","Millions",,,9,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2000-12","Dec-2000","TONNEKM","Tonnes-kilometres","6","Millions",,,7,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2001-01","Jan-2001","TONNEKM","Tonnes-kilometres","6","Millions",,,7,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2001-02","Feb-2001","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2001-03","Mar-2001","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2001-04","Apr-2001","TONNEKM","Tonnes-kilometres","6","Millions",,,8,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2001-05","May-2001","TONNEKM","Tonnes-kilometres","6","Millions",,,12,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2001-06","Jun-2001","TONNEKM","Tonnes-kilometres","6","Millions",,,10,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2001-07","Jul-2001","TONNEKM","Tonnes-kilometres","6","Millions",,,10,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2001-08","Aug-2001","TONNEKM","Tonnes-kilometres","6","Millions",,,7,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2001-09","Sep-2001","TONNEKM","Tonnes-kilometres","6","Millions",,,9,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2001-10","Oct-2001","TONNEKM","Tonnes-kilometres","6","Millions",,,10,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2001-11","Nov-2001","TONNEKM","Tonnes-kilometres","6","Millions",,,8,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2001-12","Dec-2001","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2002-01","Jan-2002","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2002-02","Feb-2002","TONNEKM","Tonnes-kilometres","6","Millions",,,7,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2002-03","Mar-2002","TONNEKM","Tonnes-kilometres","6","Millions",,,8,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2002-04","Apr-2002","TONNEKM","Tonnes-kilometres","6","Millions",,,9,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2002-05","May-2002","TONNEKM","Tonnes-kilometres","6","Millions",,,10,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2002-06","Jun-2002","TONNEKM","Tonnes-kilometres","6","Millions",,,9,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2002-07","Jul-2002","TONNEKM","Tonnes-kilometres","6","Millions",,,10,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2002-08","Aug-2002","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2002-09","Sep-2002","TONNEKM","Tonnes-kilometres","6","Millions",,,8,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2002-10","Oct-2002","TONNEKM","Tonnes-kilometres","6","Millions",,,9,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2002-11","Nov-2002","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2002-12","Dec-2002","TONNEKM","Tonnes-kilometres","6","Millions",,,5,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2003-01","Jan-2003","TONNEKM","Tonnes-kilometres","6","Millions",,,5,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2003-02","Feb-2003","TONNEKM","Tonnes-kilometres","6","Millions",,,5,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2003-03","Mar-2003","TONNEKM","Tonnes-kilometres","6","Millions",,,8,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2003-04","Apr-2003","TONNEKM","Tonnes-kilometres","6","Millions",,,9,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2003-05","May-2003","TONNEKM","Tonnes-kilometres","6","Millions",,,8,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2003-06","Jun-2003","TONNEKM","Tonnes-kilometres","6","Millions",,,7,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2003-07","Jul-2003","TONNEKM","Tonnes-kilometres","6","Millions",,,9,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2003-08","Aug-2003","TONNEKM","Tonnes-kilometres","6","Millions",,,5,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2003-09","Sep-2003","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2003-10","Oct-2003","TONNEKM","Tonnes-kilometres","6","Millions",,,7,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2003-11","Nov-2003","TONNEKM","Tonnes-kilometres","6","Millions",,,5,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2003-12","Dec-2003","TONNEKM","Tonnes-kilometres","6","Millions",,,5,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2004-01","Jan-2004","TONNEKM","Tonnes-kilometres","6","Millions",,,5,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2004-02","Feb-2004","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2004-03","Mar-2004","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2004-04","Apr-2004","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2004-05","May-2004","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2004-06","Jun-2004","TONNEKM","Tonnes-kilometres","6","Millions",,,7,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2004-07","Jul-2004","TONNEKM","Tonnes-kilometres","6","Millions",,,5,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2004-08","Aug-2004","TONNEKM","Tonnes-kilometres","6","Millions",,,5,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2004-09","Sep-2004","TONNEKM","Tonnes-kilometres","6","Millions",,,7,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2004-10","Oct-2004","TONNEKM","Tonnes-kilometres","6","Millions",,,7,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2004-11","Nov-2004","TONNEKM","Tonnes-kilometres","6","Millions",,,7,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2004-12","Dec-2004","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2005-01","Jan-2005","TONNEKM","Tonnes-kilometres","6","Millions",,,3,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2005-02","Feb-2005","TONNEKM","Tonnes-kilometres","6","Millions",,,2,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2005-03","Mar-2005","TONNEKM","Tonnes-kilometres","6","Millions",,,5,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2005-04","Apr-2005","TONNEKM","Tonnes-kilometres","6","Millions",,,7,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2005-05","May-2005","TONNEKM","Tonnes-kilometres","6","Millions",,,5,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2005-06","Jun-2005","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2005-07","Jul-2005","TONNEKM","Tonnes-kilometres","6","Millions",,,7,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2005-08","Aug-2005","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2005-09","Sep-2005","TONNEKM","Tonnes-kilometres","6","Millions",,,7,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2005-10","Oct-2005","TONNEKM","Tonnes-kilometres","6","Millions",,,7,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2005-11","Nov-2005","TONNEKM","Tonnes-kilometres","6","Millions",,,7,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2005-12","Dec-2005","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2006-01","Jan-2006","TONNEKM","Tonnes-kilometres","6","Millions",,,5,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2006-02","Feb-2006","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2006-03","Mar-2006","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2006-04","Apr-2006","TONNEKM","Tonnes-kilometres","6","Millions",,,8,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2006-05","May-2006","TONNEKM","Tonnes-kilometres","6","Millions",,,8,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2006-06","Jun-2006","TONNEKM","Tonnes-kilometres","6","Millions",,,7,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2006-07","Jul-2006","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2006-08","Aug-2006","TONNEKM","Tonnes-kilometres","6","Millions",,,4,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2006-09","Sep-2006","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2006-10","Oct-2006","TONNEKM","Tonnes-kilometres","6","Millions",,,8,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2006-11","Nov-2006","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2006-12","Dec-2006","TONNEKM","Tonnes-kilometres","6","Millions",,,5,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2007-01","Jan-2007","TONNEKM","Tonnes-kilometres","6","Millions",,,7,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2007-02","Feb-2007","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2007-03","Mar-2007","TONNEKM","Tonnes-kilometres","6","Millions",,,5,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2007-04","Apr-2007","TONNEKM","Tonnes-kilometres","6","Millions",,,4,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2007-05","May-2007","TONNEKM","Tonnes-kilometres","6","Millions",,,8,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2007-06","Jun-2007","TONNEKM","Tonnes-kilometres","6","Millions",,,7,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2007-07","Jul-2007","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2007-08","Aug-2007","TONNEKM","Tonnes-kilometres","6","Millions",,,4,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2007-09","Sep-2007","TONNEKM","Tonnes-kilometres","6","Millions",,,4,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2007-10","Oct-2007","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2007-11","Nov-2007","TONNEKM","Tonnes-kilometres","6","Millions",,,7,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2007-12","Dec-2007","TONNEKM","Tonnes-kilometres","6","Millions",,,5,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2008-01","Jan-2008","TONNEKM","Tonnes-kilometres","6","Millions",,,7,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2008-02","Feb-2008","TONNEKM","Tonnes-kilometres","6","Millions",,,4,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2008-03","Mar-2008","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2008-04","Apr-2008","TONNEKM","Tonnes-kilometres","6","Millions",,,7,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2008-05","May-2008","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2008-06","Jun-2008","TONNEKM","Tonnes-kilometres","6","Millions",,,5,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2008-07","Jul-2008","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2008-08","Aug-2008","TONNEKM","Tonnes-kilometres","6","Millions",,,4,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2008-09","Sep-2008","TONNEKM","Tonnes-kilometres","6","Millions",,,7,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2008-10","Oct-2008","TONNEKM","Tonnes-kilometres","6","Millions",,,6,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2008-11","Nov-2008","TONNEKM","Tonnes-kilometres","6","Millions",,,4,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2008-12","Dec-2008","TONNEKM","Tonnes-kilometres","6","Millions",,,3,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2009-01","Jan-2009","TONNEKM","Tonnes-kilometres","6","Millions",,,3,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2009-02","Feb-2009","TONNEKM","Tonnes-kilometres","6","Millions",,,5,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2009-03","Mar-2009","TONNEKM","Tonnes-kilometres","6","Millions",,,3,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2009-04","Apr-2009","TONNEKM","Tonnes-kilometres","6","Millions",,,4,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2009-05","May-2009","TONNEKM","Tonnes-kilometres","6","Millions",,,3,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2009-06","Jun-2009","TONNEKM","Tonnes-kilometres","6","Millions",,,3,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2009-07","Jul-2009","TONNEKM","Tonnes-kilometres","6","Millions",,,5,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2009-08","Aug-2009","TONNEKM","Tonnes-kilometres","6","Millions",,,2,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2009-09","Sep-2009","TONNEKM","Tonnes-kilometres","6","Millions",,,4,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2009-10","Oct-2009","TONNEKM","Tonnes-kilometres","6","Millions",,,5,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2009-11","Nov-2009","TONNEKM","Tonnes-kilometres","6","Millions",,,4,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2009-12","Dec-2009","TONNEKM","Tonnes-kilometres","6","Millions",,,2,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2010-01","Jan-2010","TONNEKM","Tonnes-kilometres","6","Millions",,,2,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2010-02","Feb-2010","TONNEKM","Tonnes-kilometres","6","Millions",,,5,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2010-03","Mar-2010","TONNEKM","Tonnes-kilometres","6","Millions",,,4,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2010-04","Apr-2010","TONNEKM","Tonnes-kilometres","6","Millions",,,5,,
"LUX","Luxembourg","Q-RL-GOOD-NAT","National rail freight transport","2010-05","May-2010","TONNEKM","Tonnes-kilometres","6","Millions",,,4,,
